class_label,LHS,RHS
phishing,d09xf7w853x$ui003hox076q88$a80q5,XC
phishing,051204182648.57A6B88CCA,magent
phishing,81655360299366108.7807.84789,jfcg-o5.localhos
phishing,051205003906.187A3431AD7,rive
phishing,051205000506.F2368C3A490,WDMserve
phishing,EjJfb-0008Bj-2L,falcon.unixbsd.inf
phishing,051206035031.1FCCA6FA4A3,mail2.example.co
phishing,051207002823.4368F786456,rive
phishing,33957493025.eBay.705443.60860.0,reply3.ebay.co
phishing,LJOZLYELVBUINVDHCZ,comcast.ne
phishing,AKQCXOPVLBWYLVSEWCUFGOG,verizon.ne
phishing,FKADGVCIBWTWGPRSHJSY,yahoo.co
phishing,JSHOCFVNYLIAHLHLQCXC,earthlink.ne
phishing,30384585.13653,rbc.co
phishing,0001c5fbc8$06ac8a03$5aed28f4,kiwibahk.co
phishing,051208180316.5DDC46FA30E,mail2.example.co
phishing,MSMSPHGICQICTKEVGRRKY,paypal.co
phishing,UKXPWGZJNRBWZYTSROF,paypal.co
phishing,051208195723.7B6AD46EDFB,cupertino.tulipgraphics.co
phishing,3601c5fc88$a996bc47$718df340,netbank.com.a
phishing,CXSJOZIXOZMJJJRFJMERW,comcast.ne
phishing,ZJVMRQWWEUSVPNZTEYYOF,aol.co
phishing,MPITINQCCRKNJSVILA,msn.co
phishing,IBGRDXNNIZBGPQCQCDJN,comcast.ne
phishing,EklDr-00037z-Vt,esc36.midphase.co
phishing,051209174814.CB57811A785B,MF-Server.loca
phishing,051210073413.GA4995,mail.angelar.co
phishing,051210073434.GB4995,mail.angelar.co
phishing,051210171458.31709E03AE,fileserver.studioubachswisbrun.n
phishing,NICFNSVKDHFFGTZMUCFPQK,yahoo.co
phishing,kq8gg2919ng,lyjmk9b
phishing,000033819,ccserver.crashcraddock.co
phishing,28778498076.42953617816865793197,paypal.co
phishing,644580.38YNJRA23131u,paypal.co
phishing,HEMKFGERQPPFEKUYLUTJT,ebay.co
phishing,IRBYHVRDFTVSGJRYHOXOEGI,ebay.co
phishing,051212101111.84B9C19FE654,ServerDS
phishing,051212135626.B34CD9293,wmphpp08.st2.lyceu.ne
phishing,NMPJINLQMLNLEKOHQW,ebay.co
phishing,051212152117.E14B4446BC,srv.far2smart.co
phishing,051212203719.5EEB41B2469,jhft.rancharrah.co
phishing,KPATQWDHSGFNKZVXHFTHYXM,ebay.co
phishing,EBBNESPEMCXTWALEHBICJOE,ebay.co
phishing,051213183509.687E46CCED3,mail1.example.co
phishing,0512132141.jBDLfjqo082833,freebsd1.tpe.nctu.edu.t
phishing,051213220435.EFF1E6FA391,mail2.example.co
phishing,DMKFSRTPTUHSFRVUHSPJ,verizon.ne
phishing,051214000338.E95F66CCE1D,mail1.example.co
phishing,0512140406.jBE46D4m032819,ww6.wizsoft.co.k
phishing,HKDIOTJWZMMIRZCUFL,comcast.ne
phishing,PQFHRWUNPSKCABCGVIJDN,yahoo.co
phishing,BXXBSETYCYTYVMADKM,verizon.ne
phishing,YBZDTQGCLNNWVZERSLOT,charter.ne
phishing,KCVKCAUNLUYMPRXQUTFSRF,earthlink.ne
phishing,051215140130.B81B14DA1F0,jhft.rancharrah.co
phishing,CWRPAQJPHFGIKSWOKAAXJG,verizon.ne
phishing,SOOYCKGVQUTXOZWMIBACDU,verizon.ne
phishing,051216061422.1A43DACDD3,65.39.179.122.novuscom.ne
phishing,tract,msn.co
phishing,GRAJUZNWPHJCUDNTITRCC,comcast.ne
phishing,DOPRVTEQIONBLEAZZYYTMXM,yahoo.co
phishing,IMUGHHFJTUJDMPBDSQEJOMN,yahoo.co
phishing,RSWKOLZUVZFVRHKAZPL,aol.co
phishing,051217120118.18D336FA387,mail2.example.co
phishing,JLAHIWLISQWSGPLOAL,comcast.ne
phishing,timable,comcast.ne
phishing,34962247.69777.qmail,arribada.ebay.co
phishing,051217231651.071AF1BB5A54,infinitenet.ne
phishing,0512191327.jBJDREj3003522,discovery.chillan.plaza.c
phishing,34780207.68261.qmail,ebay.co
phishing,051219141249.4B8B56FA240,mail2.example.co
phishing,EoScT-0002oB-M5,athena.hu-athena.co
phishing,0512200343.jBK3h9ML015183,aitweb3.dthosting.ne
phishing,051220122135.A505232D47,mars.vhs-bremerhaven.d
phishing,051220095043.13473.qmail,dolphin.extratechsolutions.co
phishing,MQBEYJOAPCEEENIJNIYHM,aol.co
phishing,35161653370.eBay.705443.61154.0,reply3.ebay.co
phishing,YNFOFBOQCWMDVHQWORKLJQO,aol.co
phishing,0512220532.jBM5Wkt27279,rachgia.hostquest.ne
phishing,1001c606e6$d053f464$aa01020a,Latitude0
phishing,051222112215.32665.qmail,lx107.siteturn.co
phishing,3$h6x$d08gu-125xw8597isi0,10t.hn49
phishing,Epz5W-0006Im-0w,mudcreek.choose-iwd.co
phishing,QHRESHPBZGHDZGXWEAAP,yahoo.co
phishing,051225041907.C9FE66FA3CE,mail2.example.co
phishing,VNOEZPMBZYLBCSARDPSJY,hotmail.co
phishing,ALLBXHPUNZSYJOBAGC,yahoo.co
phishing,051227025421.601326FA3B3,mail2.example.co
phishing,LSYUCLSYEZCBBNFHABSQSEB,yahoo.co
phishing,fb01c5fbb7$e162d96a$30fc375a,deutsche-bank.d
phishing,ErqTW-00038i-MK,ns1.hostinglmi.ne
phishing,051229053832.3C6696FA2F5,mail2.example.co
phishing,051229081532.3F2196FA4BE,mail2.example.co
phishing,051229101620.16D2F6FA369,mail2.example.co
phishing,051229114613.0D71F6FA3F1,mail2.example.co
phishing,81tn9-529423214104217707-3158028707538323,inevitable
phishing,VTIPNSNQKPCWCFIVUPM,hotmail.co
phishing,051231023629.24526.qmail,BAS-RedHatES-NOCP.paringenix.co
phishing,051231020224.26311214E3F,WallaceGraphicsServe
phishing,Esmju-0003pc-PD,data5-mclean.online-servers.bi
phishing,-9-6mto$2$$s-m553b0o7vnx7i,qg4zz1n.4v
phishing,43068154.JavaMail.18370,on-PayPal00
phishing,060102011925.017DA6FA385,mail2.example.co
phishing,EtSKc-00065w-QA,server1.hytechost.ne
phishing,0601022335.k02NZi45016146,localhost.localdomai
phishing,SIBBHGJLSBTPYGYYKIW,yahoo.co
phishing,73320132.JavaMail.14274,on-Chase00
phishing,060103150608.278906FA336,mail2.example.co
phishing,QUUCTCUGDEGSMYLUSOIPXP,hotmail.co
phishing,060103214131.C0332835996,p15163050.pureserver.inf
phishing,ACQKZOAVUGQNUIQLBKLVTKE,comcast.ne
phishing,7901279456491326528827.8jxd45ea,eBay.co
phishing,ANUHSPHWMALYVVFNDYVZO,eBay.co
phishing,060105201354.631ED6FA226,mail2.example.co
phishing,CXPMIICCOOZFYXDSWJGAG,hotmail.co
phishing,49046054.JavaMail.12805,on-Chase00
phishing,060106144238.E993A4E15759,xserveg5.co
phishing,060106160918.1B9E6349D5E,digitalstudionet.inf
phishing,060107133824.423E34F31876,xserveg5.co
phishing,lk8kh-ayrsp4a0zx,50xt76.kodt
phishing,45704513.JavaMail.14353,on-Chase00
phishing,060109012843.E7CFE8D71EF,WallaceGraphicsServe
phishing,79575316.JavaMail.17591,on-Chase00
phishing,060109081645.1FAE9953B72,WallaceGraphicsServe
phishing,060109224357.AF5AD6FA234,mail2.example.co
phishing,060109224511.0CC786FA300,mail2.example.co
phishing,USMXFSBTXRZXBCWGMAA,msn.co
phishing,060110012531.171ED6FA215,mail2.example.co
phishing,060110022303.66FA56FA551,mail2.example.co
phishing,060111010701.7FCA0BFBFB,hipolito.doctormas.com.p
phishing,060108222118.7E3077F75,mail.roxiware.co
phishing,LKVHOOZMLPCQWKIIKTXANVL,verizon.ne
phishing,0601111435.k0BEZDRT016866,web.omneclinic.co
phishing,Ewiuf-0006uV-N2,lin1.host313.co
phishing,EwjaW-0001n2-7h,pass33.dizinc.co
phishing,Ex1bk-0000ES-FD,pass33.dizinc.co
phishing,SFYPHJRNIBPVILDCQTMLEBB,aol.co
phishing,ZKXLZBNHWKADUQIAIN,charter.ne
phishing,GZUVBRTKAIYPFCPRRLUUAEQ,verizon.ne
phishing,060113222706.09AE46FA4D6,mail2.example.co
phishing,37190514.53151.qmail,paypal.co
phishing,KCAFMKPWXRAIXGZOCZJHHIJ,msn.co
phishing,060114232046.B87666FA438,mail2.example.co
phishing,37282337.53151.qmail,paypal.co
phishing,0601150506.k0F56uR00741,www.matsuo.co.j
phishing,0601161056.k0GAuea04274,la-pasion.propagation.ne
phishing,0601161056.k0GAueU04277,la-pasion.propagation.ne
phishing,37446819.19515.qmail,paypal.co
phishing,060116203916.07CFDE76C5,s2.medienuniversum.co
phishing,060117070111.0D47E6FA1E9,mail2.example.co
phishing,DVYYPHGYITMAITLJRDXLFYN,verizon.ne
phishing,FBDMWMTOKQRWYYURJLDWQ,aol.co
phishing,060117152912.21725.qmail,server12.ehostsource.co
phishing,lloquia,comcast.ne
phishing,lloquia,comcast.ne
phishing,0601181340.k0IDeOvD031810,hydro.fluckey.ne
phishing,060118140707.09D6B6CCEB5,mail1.example.co
phishing,060118144558.F06549CF7AE,localhos
phishing,eenwood,hotmail.co
phishing,0601181712.k0IHCQLn002521,hydro.fluckey.ne
phishing,lloquia,comcast.ne
phishing,37547361483.eBay.705443.61527.0,reply3.ebay.co
phishing,FOHIYIDAXTPPBORBKXOCNW,comcast.ne
phishing,060119192238.3432A6FA3E6,mail2.example.co
phishing,060119215133.768A06CCF2C,mail1.example.co
phishing,060120000422.84573.qmail,host97.ipowerweb.co
phishing,060120014145.F02A8AB4F5,linux1.bgrein.a
phishing,0601200411.k0K4ArR4025192,user6.baitop.co.k
phishing,0601201950.k0KJoWr00883,teamkorea.co
phishing,MOKYCKQZJMFSIYIHDEMGQZZ,msn.co
phishing,m-5$$q$2v78m8,frsb7
phishing,w$q314$it7r--5j$q,28ltw0dqv
phishing,3886qy11d$y,thuffx3e
phishing,0601212158.k0LLwIr22650,teamkorea.co
phishing,NRQUFEHJXOOFBZSEFFUDWWG,verizon.ne
phishing,q2hwi83m7g0-$72m-5ste41sv00s,nre.t2g9
phishing,WFLJHWOFCOGUIGFRRYRTYP,eBay.co
phishing,0601221412.k0MECXg9026116,kyoeiseicha.co.j
phishing,0601222153.k0MLrVG06146,server155.baitop.ne
phishing,UETOO8rkRyyFLQrsu00002815,blueto
phishing,38031267.36513.qmail,chase.co
phishing,060123162421.68241.qmail,crete.globat.co
phishing,38047621.22156.qmail,chase.co
phishing,0601232049.k0NKn5r32453,teamkorea.co
phishing,060123155924.7C79E143FAF9,ADSXserver.seecoll.ac.u
phishing,060124001111.162866FA3C7,mail2.example.co
phishing,nvSHFFqlgSO,263.net.c
phishing,060124024520.16218.qmail,mail.aiduoban.co
phishing,060124032555.640636CCF26,mail1.example.co
phishing,0601240509.k0O59Qt04972,localhost.localdomai
phishing,060124025832.27592.qmail,meph.pri.e
phishing,0601240742.k0O7gnG26224,server155.baitop.ne
phishing,3-9330-xf-n20$$3z21j$0,jy3m
phishing,0601241424.k0OEO7f2028679,localhost.localdomai
phishing,060124212126.1D3106CCF9A,mail1.example.co
phishing,060125005859.0CDDE6CCDD7,mail1.example.co
phishing,QMJSOZWJIKWANQTNBM,comcast.ne
phishing,QMJSOZWJIKWANQTNBM,comcast.ne
phishing,OJMIOYNQRNKCRATCRSODFCJ,verizon.ne
phishing,68726674.JavaMail.18424,on-Mail00
phishing,F1udr-0007pD-LV,server.ya3arb.co
phishing,F1vQ2-0008Pp-U0,galaxy.frogee.co
phishing,F1wlR-000102-JP,server1.websbesthosting.co
phishing,060126044553.448E46CCDD1,mail1.example.co
phishing,0601260841.k0Q8fafr008150,ent-club.co
phishing,060126163255.888E06CCD95,mail1.example.co
phishing,0601261747.k0QHlZFc031376,ns1.dewel.co
phishing,38300555.50603.service,scotiaonline.scotiabank.co
phishing,HXTKHXDWBSYQGMBFAKGJQM,comcast.ne
phishing,SNVDPDPTCRKVXHXXOPHTYO,hotmail.co
phishing,B270BE275CFCB,nightmail.r
phishing,0601270726.k0R7Qpct031614,prosino.com.t
phishing,060127075409.20C916FA1EA,mail2.example.co
phishing,ZOVWYWTJMCLQRERPUKOKRM,eBay.co
phishing,060127112906.F00206FA352,mail2.example.co
phishing,YVPCDKWBQKPSWWNTUATGR,eBay.co
phishing,bi$t5u2ke$5,sn1.ea
phishing,0601272101.k0RL1A9j001987,host150.host150-server.co
phishing,060128023854.D29666CCDD6,mail1.example.co
phishing,3x5$s439$$r9p02x9h,ekn7gog2
phishing,0601290437.k0T4bLnZ014285,localhost.localdomai
phishing,UETOOXqXD2mV30n8c000008cd,blueto
phishing,0601300546.k0U5kFYd014884,zeus.age.p
phishing,060130192259.0C1FA6681A,rivida.etelos.co
phishing,F3hxH-0000co-0b,knoxville.hostforweb.ne
phishing,060131110619.0C7BB6CCF92,mail1.example.co
phishing,EJBAMIMVNRXHHWYUJPOQNV,verizon.ne
phishing,060131150354.4B0B96CCE74,mail1.example.co
phishing,EPPOXWLWDRQLPFIVTDZEEFE,charter.ne
phishing,0601312335.k0VNZhcV014114,coverinfo.com.c
phishing,38751215.20076.qmail,amazon.co
phishing,IGAJLLQPLBBYLIMTCJGFP,earthlink.ne
phishing,0602010742.k117gPPo025966,smtp.io-star.co
phishing,10450585.20060201013625,citibusinessonline.co
phishing,YWMSRTEPORRYJBEXUK,hotmail.co
phishing,VVKDZFUDBKSZCJBCGUH,comcast.ne
phishing,060201134935.CE7786CCF8C,mail1.example.co
phishing,060201160424.C9BC02ED559,p15114492.pureserver.inf
phishing,UEVMUFTXKQPEGHUFIHEKCZ,comcast.ne
phishing,RMBCFTCEQXXQRXOWAG,msn.co
phishing,0602020605.k1265FTk017662,smtp.nntc.ne
phishing,0602020646.k126kXmY019115,schoolmusic.co.k
phishing,060202154843.2F2B96CCF5D,mail1.example.co
phishing,060202171310.57BD6129BBE,ladle.dreamhost.co
phishing,0602022144.k12LiGmY011692,schoolmusic.co.k
phishing,060202232323.A9F556CCFA0,mail1.example.co
phishing,0602030105.UAA18852,gs0.media3.ne
phishing,060203133511.B2A0F14E7065,localhos
phishing,060203133515.739106CCF73,mail1.example.co
phishing,0602031421.k13ELrot022485,ns2.senatron.co
phishing,060203174437.CD1CA6CCF77,mail1.example.co
phishing,MRYHXKRPDCNDAIDEDFA,comcast.ne
phishing,cIUP3VkifffEkZNrS000004de,bob
phishing,CDFKGMXPTEJHCAFDIO,hotmail.co
phishing,0602040646.k146kbF3018380,asterisk1.loca
phishing,060204182133.8213A6CCE95,mail1.example.co
phishing,060204191926.EA2616FA310,mail2.example.co
phishing,39083171.781221.qmail,paypal.co
phishing,060204203725.C14FE6CCE60,mail1.example.co
phishing,MPBVLKOXZENOANZBHTXZFWO,yahoo.co
phishing,LUTKXUJJYGNICZNFEJOZRW,verizon.ne
phishing,IEQKOQHIOJMTTVLMMILM,yahoo.co
phishing,060206165810.07E896CCD89,mail1.example.co
phishing,LKKFHMKFFKCEAGGHCANHNJCEAB.sheahl,ebay.c
phishing,060207054215.EC23B6CCF34,mail1.example.co
phishing,0602071208.k17C897V011932,rh72.reddeer.com.t
phishing,060207135523.74F1A6FA21C,mail2.example.co
phishing,39324533.0.341671872999975393.qmail,jos
phishing,1h$4w699$83$o3$ews,c46.v.kw
phishing,060208091251.69333.qmail,server12.ehostsource.co
phishing,060208155341.670EA6CCF6C,mail1.example.co
phishing,HFPCDJTUEESGBFOJNMZUQ,hotmail.co
phishing,060209005723.B631B6CCEE4,mail1.example.co
phishing,F73Ga-0001E0-AH,blade.budget-hosting.c
phishing,060209045548.7DBCA6CCF43,mail1.example.co
phishing,39466902.39807.qmail,amazon.co
phishing,060209180248.D1CAB4337F,poczta.transcomp.p
phishing,XPFGZGRSCFNMUKNIVES,yahoo.co
phishing,060209221911.0BD996CCEC8,mail1.example.co
phishing,0602092342.k19Ng1Q18181,raq22.cobaltnetworks.co.u
phishing,39556322249.eBay.705443.61851.0,reply3.ebay.co
phishing,6a-hlb$n$9lx,jvdmg
phishing,39575057.39806.qmail,amazon.co
phishing,060210150733.E35461C967BD,localhos
phishing,io22lm5-3-y46-6,c3yx.j3
phishing,0602110256.k1B2u7RI028219,www.nfrasoft.co
phishing,39632288.16938.qmail,init.paypal.co
phishing,39632283.16938.qmail,init.paypal.co
phishing,NDHXTYBGWWAAGCNLLPVPBKQ,yahoo.co
phishing,EQGTZWXYCYSIVVLVGJOBRS,yahoo.co
phishing,d$0u3ph2g-$$d,ebsf
phishing,060211190209.1072D6FA357,mail2.example.co
phishing,43-g3$19-bt-6palv9o08$q$7if7,8lt1.5
phishing,0602120228.k1C2Sw38025290,radica.kinet.or.j
phishing,060212061654.E94436CCE86,mail1.example.co
phishing,060212100516.6A34B6CCEED,mail1.example.co
phishing,F8Jx5-00052P-00,bentzequipment.co
phishing,JV9nAkwsOv,vip.citiz.ne
phishing,11405.6BIJW741523uxs,diatoni
phishing,0602130139.k1D1dAQs024936,ger6.wwwserver.ne
phishing,060213055029.BDAEB6FA2F3,mail2.example.co
phishing,0602131545.k1DFjfNL015735,beethoven.mksa.ne
phishing,TSMSVIUQDBOEIKUNSO,yahoo.co
phishing,F8hMm-00053B-PW,web.oneplan4u.co
phishing,F8iGs-00087I-CU,sabrina.commonservers.co
phishing,0602132120.k1DLKHUA073972,pcwebshop.veriovps.co.u
phishing,0602132243.k1DMhBmY032391,schoolmusic.co.k
phishing,MFZNRDBXFSUNVRVNTNHU,comcast.ne
phishing,0602140104.k1E14NU05122,localhost.localdomai
phishing,NwtkiUjq,newmail.r
phishing,060214170932.1B5791703FB,EggispanG4Server.localhos
phishing,0602142036.k1EKanx30087,localhost.localdomai
phishing,060214173652.3F4D1380F94,host.guangde.gov.c
phishing,0602151543.k1FFhWNU018836,localhost.localdomai
phishing,SWDBBXIQCXFAHBYDSKHX,msn.co
phishing,AFBCTKGQMPHIDCSONPH,charter.ne
phishing,MOAPUKZSFKGJSPZJWMJUGJW,charter.ne
phishing,060215195945.7DBB36CCE06,mail1.example.co
phishing,060215202930.C257C6CCF9D,mail1.example.co
phishing,060215223855.20F8A52327C,macintrouble.ne
phishing,0602160251.k1G2pcr8009070,icapws.co
phishing,060216034448.C5DC86FA3E2,mail2.example.co
phishing,060216053557.87B83E851F2,nasd-web.newfound.k12.nh.u
phishing,060216150257.1B7E448D8D0,AMSserve
phishing,060216122624.1FCAF5738F109EA6,johnwillhostu.co
phishing,060216184328.2D8D96FA33E,mail2.example.co
phishing,060216183826.8686A6FA323,mail2.example.co
phishing,060216225455.771FE6CCEC9,mail1.example.co
phishing,060216230142.9446E6CCF57,mail1.example.co
phishing,0602162319.k1GNIvmY017972,schoolmusic.co.k
phishing,0602162345.k1GNj8mY021971,schoolmusic.co.k
phishing,060217004528.3BD3B6CCF44,mail1.example.co
phishing,78311879.20060217094741,ebay.co
phishing,BVMUZCRLIEYEVPOIRAGCWGD,yahoo.co
phishing,060217160918.23626.qmail,server12.ehostsource.co
phishing,060217161016.24308.qmail,server12.ehostsource.co
phishing,DNBJWIIHHJFGIQFWUJBY,msn.co
phishing,GWPJLFRSXLCRNPHPWDVRB,yahoo.co
phishing,40271301.0.108117524148583837.qmail,jos
phishing,to-000115942327,smf-klm-02.corp.ebay.co
phishing,060219143241.20691.qmail,hm16.locaweb.com.b
phishing,060219151429.071076CCF54,mail1.example.co
phishing,40367817.12701.qmail,eBay.co
phishing,FB1Qt-0002J5-00,bentzequipment.co
phishing,060220003747.6848.qmail,mx1.eraplus.ne
phishing,3ral-$l$$uk3u3,0rp.gkku3
phishing,810jalbf4xej$834404i25$15xw940fv4,agraria
phishing,SXWKDBTNJXOSJNEPYTWX,comcast.ne
phishing,0d01c6366a$354f6cce$030aa8c0,bos
phishing,FBN2k-0005HI-8v,trainers.hostnpromote.co
phishing,060221023829.94855EC628,sonic.ezvibe.n
phishing,0801c63694$3acd9890$7902a8c0,donnelly
phishing,0901c636b3$1b54f250$ce626e18,kenny5
phishing,4u7-it6-m93,n638
phishing,060221125026.30901.qmail,feka.bi
phishing,060221202746.D0E2F8DA07,dns.taking.com.t
phishing,!5665B5CA1c3858$508b8$43FB9755,paypal.co
phishing,060222041417.8F063319ED1,p15132232.pureserver.inf
phishing,060222203414.0029F6CCF0F,mail1.example.co
phishing,40629991.29413.qmail,eBay.co
phishing,060223155536.38DC1314BA1,p15132232.pureserver.inf
phishing,060223151441.4957.qmail,feka.bi
phishing,060223175458.5B6C46CCF0A,mail1.example.co
phishing,060223155026.12436.qmail,feka.bi
phishing,060223213346.1DF666CCF21,mail1.example.co
phishing,060223220400.CDFA96CCE9E,mail1.example.co
phishing,0602240229.k1O2TljR032342,217-20-112-105.internetserviceteam.co
phishing,060224031544.CEB516CCEA9,mail1.example.co
phishing,060224120808.D3D1D6CCF4B,mail1.example.co
phishing,FCcLi-00050G-VT,server.fantastico.u
phishing,060224141708.CDD996CCF73,mail1.example.co
phishing,0602241802.k1OI23R1025610,tlswd3.tlservices.ne
phishing,96025334.JavaMail.16407,on-Mail00
phishing,060225134713.C06C26CCE61,mail1.example.co
phishing,QQMAXICMZTJZZDFQKUSVN,msn.co
phishing,GVCDQHOGVLDLZIVYYAGDM,paypal.co
phishing,060225204832.161016CCF51,mail1.example.co
phishing,060225222014.406E46CCF6F,mail1.example.co
phishing,40863596.,PayPal.co
phishing,0159de-rjhb5ydj4b,ecooloffers.co
phishing,40970233.47158.qmail,paypal.co
phishing,WDTAEYTKEZEPQPOXIUNH,yahoo.co
phishing,060226214435.7074.qmail,meph.pri.e
phishing,ZTVUKQFWMTIIVMESUEBXGEH,yahoo.co
phishing,NMWYOGGFBMWGLYZWKLNJQ,yahoo.co
phishing,1270235031b26SERVER,serve
phishing,UVYOETLBDYFROCTPYHXVW,yahoo.co
phishing,PEISMQEQMXZZPISALQWEWQV,comcast.ne
phishing,FAKMZZKMBMFSYGIMBJENB,hotmail.co
phishing,0602271752.k1RHqqga000583,pichinchacompite.gov.e
phishing,060228012057.4409AA0AAD,eco04.chem.metro-u.ac.j
phishing,PYZHQETZRLDLIDBGTVPV,yahoo.co
phishing,0602281233.k1SCXQ49023739,servidor.oligap
phishing,0602281727.k1SHR1Af025144,localhost.localdomai
phishing,0602281740.k1SHelNe002479,pichinchacompite.gov.e
phishing,BSXZMNYCIQOQFZXNWPPGILA,comcast.ne
phishing,TGXQRIHZYYHPCGSOIXTJ,yahoo.co
phishing,TGXQRIHZYYHPCGSOIXTJ,yahoo.co
phishing,TGXQRIHZYYHPCGSOIXTJ,yahoo.co
phishing,TGXQRIHZYYHPCGSOIXTJ,yahoo.co
phishing,060228212556.55B6D6CCF6E,mail1.example.co
phishing,ICJMUQQKXISBSFDOWBOXO,yahoo.co
phishing,QQACRIKIUDROSNQYVGVMMKR,yahoo.co
phishing,133951504412128.4ibfld7606254ncw,support.paypal.co
phishing,41231266.0.337503481883316082.qmail,jos
phishing,0603012001.k21K1EtT028103,servidor.oligap
phishing,060301211542.4E724C81692,mail.spatchurst.com.a
phishing,JFHASVUZUVFSUJNPSO,yahoo.co
phishing,8b01c63df2$8d3feb07$4b81917d,barclays.co.u
phishing,060302122515.E75BF6FA454,mail2.example.co
phishing,060302180803.060A46CCEF7,mail1.example.co
phishing,MYAGIQNQMNMSSXARDOCED,msn.co
phishing,FFJLf-0008BQ-00,broadbandproducts.co
phishing,KISHHVRGDXMNUTQGPKRIDM,verizon.ne
phishing,0603041033.k24AX3UX022985,mail.hsintech.com.t
phishing,41469462.19652.qmail,eBay.co
phishing,TQVQRZNEEYLFXMLCCDBW,yahoo.co
phishing,ABZFFKNDTLITTMYJRRJ,yahoo.co
phishing,QUJSGZCBOJPMOOWHLIIEOO,yahoo.co
phishing,to-000010368147,svarov.or
phishing,JQKOYEAQNROMEZWYVOW,yahoo.co
phishing,IHRZHOPQUWHOWROCCX,aol.co
phishing,060306005157.3A75A6CCFA8,mail1.example.co
phishing,0603060602.k2662rc01046,renoeve.ne
phishing,UKCHVOYMTCSTWQXMOXUFTQ,yahoo.co
phishing,10.082.4GO.45.adhjhEPsquirrel,citytv.co
phishing,060307072336.35FAD444C25,server.stgerards.ac.n
phishing,060307154255.306B76CD034,mail1.example.co
phishing,060307162410.097A86CCF68,mail1.example.co
phishing,060307184934.41E806CD056,mail1.example.co
phishing,060307192118.ADCF06CCF82,mail1.example.co
phishing,060307200910.078AD6CD059,mail1.example.co
phishing,060307202059.469986CD05E,mail1.example.co
phishing,060307205704.D23ED6CCFE5,mail1.example.co
phishing,0E0260.4080309,linuxbox.or
phishing,0E028C.9010602,linuxbox.or
phishing,060307224420.46E1A6CCE3E,mail1.example.co
phishing,060307224816.2F3576CCF0A,mail1.example.co
phishing,060308015534.021B16CD064,mail1.example.co
phishing,060308021248.6ED536CD05B,mail1.example.co
phishing,060308140252.A1C856CCFE0,mail1.example.co
phishing,060308183215.166D6508E6C,server.stgerards.ac.n
phishing,060308191918.0CC606CCF66,mail1.example.co
phishing,FH45Y-0002fz-6i,freehost.hostingonnet.co
phishing,060308214354.4A1BC6CD079,mail1.example.co
phishing,060308215756.1BE8D6CD026,mail1.example.co
phishing,060308221844.403B26CD07E,mail1.example.co
phishing,060309045212.92E8B6CCF82,mail1.example.co
phishing,060308162805.10621.qmail,feka.bi
phishing,060309113009.9A1006CCE9C,mail1.example.co
phishing,060309141059.2079F6CCDC0,mail1.example.co
phishing,41914961.0.1031568644017668449.qmail,jos
phishing,060309164654.8EE5F6CCFD3,mail1.example.co
phishing,060309173340.2F8AF6CCEF2,mail1.example.co
phishing,0603091932.k29JWl731864,server1.sprycat.co
phishing,8b01c64394$2775a973$35ddf3ab,citibank.co
phishing,060309200719.99CB86CCEB6,mail1.example.co
phishing,060309215406.4027C6FA39E,mail2.example.co
phishing,da01c63d3a$dc8b67dd$daa126d3,barclays.co.u
phishing,HRYGPJJDOJFOVURIQH,getlucky.co
phishing,060310041900.5F40F6CCF8A,mail1.example.co
phishing,060310074250.8857A6CCF38,mail1.example.co
phishing,0603100957.k2A9v1QY000601,taicon.co
phishing,LFFGWZZSQVVMJPWWFCKS,yahoo.co
phishing,c901c63da5$faed8649$facf39af,barclays.co.u
phishing,aa01c64448$700284db$26c2fb1b,citibank.co
phishing,f001c63da9$7216b7eb$08532f57,barclays.co.u
phishing,ce01c63daf$39ebed13$58465641,barclays.co.u
phishing,060310162646.5F08F6CCF24,mail1.example.co
phishing,MFIFGSTPWMCVGJKOYD,earthlink.ne
phishing,060310182813.C88E16CCEDB,mail1.example.co
phishing,060310192847.F3E3F6CCF13,mail1.example.co
phishing,060310203248.2A87D6CCF35,mail1.example.co
phishing,KXIYDODFBGZAMCBKWFHVK,yahoo.co
phishing,060310231048.A10F76CCF5E,mail1.example.co
phishing,0603110014.k2B0ENr4012978,localhost.localdomai
phishing,060311015313.D410A6CCED3,mail1.example.co
